"775","78","CCATCA","081205"
"776","78","CUSIPATA","081206"
"777","78","HUARO","081207"
"778","78","LUCRE","081208"
"779","78","MARCAPATA","081209"
"780","78","OCONGATE","081210"
"781","78","OROPESA","081211"
"782","78","QUIQUIJANA","081212"
"783","79","URUBAMBA","081301"
"784","79","CHINCHERO","081302"
"785","79","HUAYLLABAMBA","081303"
"786","79","MACHUPICCHU","081304"
"787","79","MARAS","081305"
"788","79","OLLANTAYTAMBO","081306"
"789","79","YUCAY","081307"
"790","80","HUANCAVELICA","090101"
"791","80","ACOBAMBILLA","090102"
"792","80","ACORIA","090103"
"793","80","CONAYCA","090104"
"794","80","CUENCA","090105"
"795","80","HUACHOCOLPA","090106"
"796","80","HUAYLLAHUARA","090107"
"797","80","IZCUCHACA","090108"
"798","80","LARIA","090109"
"799","80","MANTA","090110"
"800","80","MARISCAL CACERES","090111"
"801","80","MOYA","090112"
"802","80","NUEVO OCCORO","090113"
